,,,,,globalP,globalP,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP,transactionP,transactionP
2024-06-26 11:19:00,13,0,0,9987,6,29,29,0,16.0,29,11,5,901,895,16.0,6,1,0,14,14,16.0,0,2,4,197,193,16.0,4
2024-06-26 11:19:01,14,0,0,9986,6,30,30,0,16.0,30,11,5,912,906,16.0,6,1,0,15,15,16.0,0,2,4,205,201,16.0,4
2024-06-26 11:19:02,15,0,0,9985,6,30,30,0,16.0,30,11,5,923,917,16.0,6,1,0,16,16,16.0,0,2,4,213,209,16.0,4
2024-06-26 11:19:03,16,0,0,9984,6,30,30,0,16.0,30,11,5,934,928,16.0,6,1,0,17,17,16.0,0,2,4,221,217,16.0,4
2024-06-26 11:19:04,17,0,0,9983,6,30,30,0,16.0,30,12,5,946,940,16.0,6,1,0,18,18,16.0,0,2,4,229,225,16.0,4
2024-06-26 11:19:05,18,0,0,9982,6,30,30,0,16.0,30,12,5,958,952,16.0,6,1,0,19,19,16.0,0,2,4,237,233,16.0,4
2024-06-26 11:19:06,19,0,0,9981,6,30,30,0,16.0,30,12,5,970,964,16.0,6,1,0,20,20,16.0,0,2,4,245,241,16.0,4
2024-06-26 11:19:07,20,0,0,9980,6,30,30,0,16.0,30,12,5,982,976,16.0,6,1,0,21,21,16.0,0,2,4,253,249,16.0,4
2024-06-26 11:19:08,21,0,0,9979,6,30,30,0,16.0,30,12,5,994,988,16.0,6,1,0,22,22,16.0,0,2,4,261,257,16.0,4
2024-06-26 11:19:09,22,0,0,9978,6,30,30,0,16.0,30,13,5,1007,1001,16.0,6,1,0,23,23,16.0,0,2,4,269,265,16.0,4
2024-06-26 11:19:10,23,0,0,9977,6,30,30,0,16.0,30,13,5,1020,1014,16.0,6,1,0,24,24,16.0,0,2,4,277,273,16.0,4
2024-06-26 11:19:11,24,0,0,9976,6,30,30,0,16.0,30,13,5,1033,1027,16.0,6,1,0,25,25,16.0,0,2,4,285,281,16.0,4
2024-06-26 11:19:12,25,0,0,9975,6,30,30,0,16.0,30,13,5,1046,1040,16.0,6,1,0,26,26,16.0,0,2,4,293,289,16.0,4
2024-06-26 11:19:13,26,0,0,9974,6,30,30,0,16.0,30,13,5,1059,1053,16.0,6,1,0,27,27,16.0,0,2,4,301,297,16.0,4
2024-06-26 11:19:14,27,0,0,9973,6,30,30,0,16.0,30,13,5,1072,1066,16.0,6,1,0,28,28,16.0,0,2,4,309,305,16.0,4
2024-06-26 11:19:15,28,0,0,9972,6,30,30,0,16.0,30,14,5,1086,1080,16.0,6,1,0,29,29,16.0,0,2,4,317,313,16.0,4
2024-06-26 11:19:16,29,0,0,9971,6,30,30,0,16.0,30,14,5,1100,1094,16.0,6,1,0,30,30,16.0,0,2,4,325,321,16.0,4
2024-06-26 11:19:17,30,0,0,9970,6,31,31,0,16.0,31,14,5,1114,1108,16.0,6,1,0,31,31,16.0,0,2,4,333,329,16.0,4
2024-06-26 11:19:18,31,0,0,9969,6,31,31,0,16.0,31,14,5,1128,1122,16.0,6,1,0,32,32,16.0,0,2,4,341,337,16.0,4
2024-06-26 11:19:19,32,0,0,9968,6,31,31,0,16.0,31,14,5,1142,1136,16.0,6,1,0,33,33,16.0,0,2,4,349,345,16.0,4
2024-06-26 11:19:20,33,0,0,9967,6,31,31,0,16.0,31,14,5,1156,1150,16.0,6,1,0,34,34,16.0,0,2,4,357,353,16.0,4
2024-06-26 11:19:21,34,0,0,9966,6,31,31,0,16.0,31,15,5,1171,1165,16.0,6,1,0,35,35,16.0,0,2,4,365,361,16.0,4
2024-06-26 11:19:22,35,0,0,9965,6,31,31,0,16.0,31,15,5,1186,1180,16.0,6,1,0,36,36,16.0,0,2,4,373,369,16.0,4
2024-06-26 11:19:23,36,0,0,9964,6,31,31,0,16.0,31,15,5,1201,1195,16.0,6,1,0,37,37,16.0,0,2,4,381,377,16.0,4
2024-06-26 11:19:24,37,0,0,9963,6,31,31,0,16.0,31,15,5,1216,1210,16.0,6,1,0,38,38,16.0,0,2,4,389,385,16.0,4
2024-06-26 11:19:25,38,0,0,9962,6,31,31,0,16.0,31,15,5,1231,1225,16.0,6,1,0,39,39,16.0,0,2,4,397,393,16.0,4
2024-06-26 11:19:26,39,0,0,9961,6,31,31,0,16.0,31,16,5,1247,1241,16.0,6,1,0,40,40,16.0,0,2,4,405,401,16.0,4
2024-06-26 11:19:27,40,0,0,9960,6,31,31,0,16.0,31,16,5,1263,1257,16.0,6,1,0,41,41,16.0,0,2,4,413,409,16.0,4
2024-06-26 11:19:28,41,0,0,9959,6,31,31,0,16.0,31,16,5,1279,1273,16.0,6,1,0,42,42,16.0,0,2,4,421,417,16.0,4
2024-06-26 11:19:29,42,0,0,9958,6,31,31,0,16.0,31,16,5,1295,1289,16.0,6,1,0,43,43,16.0,0,2,4,429,425,16.0,4
2024-06-26 11:19:30,43,0,0,9957,6,31,31,0,16.0,31,16,5,1311,1305,16.0,6,1,0,44,44,16.0,0,2,4,437,433,16.0,4
2024-06-26 11:19:31,44,0,0,9956,6,31,31,0,16.0,31,16,5,1327,1321,16.0,6,1,0,45,45,16.0,0,2,4,445,441,16.0,4
2024-06-26 11:19:32,45,0,0,9955,6,32,32,0,16.0,32,17,5,1344,1338,16.0,6,1,0,46,46,16.0,0,2,4,453,449,16.0,4
2024-06-26 11:19:33,46,0,0,9954,6,32,32,0,16.0,32,17,5,1361,1355,16.0,6,1,0,47,47,16.0,0,2,4,461,457,16.0,4
2024-06-26 11:19:34,47,0,0,9953,6,32,32,0,16.0,32,17,5,1378,1372,16.0,6,1,0,48,48,16.0,0,2,4,469,465,16.0,4
2024-06-26 11:19:35,48,0,0,9952,6,32,32,0,16.0,32,17,5,1395,1389,16.0,6,1,0,49,49,16.0,0,2,4,477,473,16.0,4
2024-06-26 11:19:36,49,0,0,9951,6,32,32,0,16.0,32,17,5,1412,1406,16.0,6,1,0,50,50,16.0,0,2,4,485,481,16.0,4
2024-06-26 11:19:37,50,0,0,9950,6,32,32,0,16.0,32,17,5,1429,1423,16.0,6,1,0,51,51,16.0,0,2,4,493,489,16.0,4
2024-06-26 11:19:38,51,0,0,9949,6,32,32,0,16.0,32,18,5,1447,1441,16.0,6,1,0,52,52,16.0,0,2,4,501,497,16.0,4
2024-06-26 11:19:39,52,0,0,9948,6,32,32,0,16.0,32,18,5,1465,1459,16.0,6,1,0,53,53,16.0,0,2,4,509,505,16.0,4
2024-06-26 11:19:40,53,0,0,9947,6,32,32,0,16.0,32,18,5,1483,1477,16.0,6,1,0,54,54,16.0,0,2,4,517,513,16.0,4
2024-06-26 11:19:41,54,0,0,9946,6,32,32,0,16.0,32,18,5,1501,1495,16.0,6,1,0,55,55,16.0,0,2,4,525,521,16.0,4
2024-06-26 11:19:42,55,0,0,9945,6,32,32,0,16.0,32,18,5,1519,1513,16.0,6,1,0,56,56,16.0,0,2,4,533,529,16.0,4
2024-06-26 11:19:43,56,0,0,9944,6,32,32,0,16.0,32,19,5,1538,1532,16.0,6,1,0,57,57,16.0,0,2,4,541,537,16.0,4
2024-06-26 11:19:44,57,0,0,9943,6,32,32,0,16.0,32,19,5,1557,1551,16.0,6,1,0,58,58,16.0,0,2,4,549,545,16.0,4
2024-06-26 11:19:45,58,0,0,9942,6,32,32,0,16.0,32,19,5,1576,1570,16.0,6,1,0,59,59,16.0,0,2,4,557,553,16.0,4
2024-06-26 11:19:46,59,0,0,9941,6,32,32,0,16.0,32,19,5,1595,1589,16.0,6,1,0,60,60,16.0,0,2,4,565,561,16.0,4
2024-06-26 11:19:47,60,0,0,9940,6,32,32,0,16.0,32,19,5,1614,1608,16.0,6,1,0,61,61,16.0,0,2,4,573,569,16.0,4
2024-06-26 11:19:48,61,0,0,9939,6,33,33,0,16.0,33,19,5,1633,1627,16.0,6,1,0,62,62,16.0,0,2,4,581,577,16.0,4
2024-06-26 11:19:49,62,0,0,9938,6,33,33,0,16.0,33,20,5,1653,1647,16.0,6,1,0,63,63,16.0,0,2,4,589,585,16.0,4
2024-06-26 11:19:50,63,0,0,9937,6,33,33,0,16.0,33,20,5,1673,1667,16.0,6,1,0,64,64,16.0,0,2,4,597,593,16.0,4
2024-06-26 11:19:51,64,0,0,9936,6,33,33,0,16.0,33,20,5,1693,1687,16.0,6,1,0,65,65,16.0,0,2,4,605,601,16.0,4
2024-06-26 11:19:52,65,0,0,9935,6,33,33,0,16.0,33,20,5,1713,1707,16.0,6,1,0,66,66,16.0,0,2,4,613,609,16.0,4
2024-06-26 11:19:53,66,0,0,9934,6,33,33,0,16.0,33,20,5,1733,1727,16.0,6,1,0,67,67,16.0,0,2,4,621,617,16.0,4
2024-06-26 11:19:54,67,0,0,9933,6,33,33,0,16.0,33,20,5,1753,1747,16.0,6,1,0,68,68,16.0,0,2,4,629,625,16.0,4
2024-06-26 11:19:55,68,0,0,9932,6,33,33,0,16.0,33,21,5,1774,1768,16.0,6,1,0,69,69,16.0,0,2,4,637,633,16.0,4
2024-06-26 11:19:56,69,0,0,9931,6,33,33,0,16.0,33,21,5,1795,1789,16.0,6,1,0,70,70,16.0,0,2,4,645,641,16.0,4
2024-06-26 11:19:57,70,0,0,9930,6,33,33,0,16.0,33,21,5,1816,1810,16.0,6,1,0,71,71,16.0,0,2,4,653,649,16.0,4
2024-06-26 11:19:58,71,0,0,9929,6,33,33,0,16.0,33,21,5,1837,1831,16.0,6,1,0,72,72,16.0,0,2,4,661,657,16.0,4
2024-06-26 11:19:59,72,0,0,9928,6,33,33,0,16.0,33,21,5,1858,1852,16.0,6,1,0,73,73,16.0,0,2,4,669,665,16.0,4
2024-06-26 11:20:00,73,0,0,9927,6,33,33,0,16.0,33,22,5,1880,1874,16.0,6,1,0,74,74,16.0,0,2,4,677,673,16.0,4
2024-06-26 11:20:01,74,0,0,9926,6,33,33,0,16.0,33,22,5,1902,1896,16.0,6,1,0,75,75,16.0,0,2,4,685,681,16.0,4
2024-06-26 11:20:02,75,0,0,9925,6,33,33,0,16.0,33,22,5,1924,1918,16.0,6,1,0,76,76,16.0,0,2,4,693,689,16.0,4
2024-06-26 11:20:03,76,0,0,9924,6,33,33,0,16.0,33,22,5,1946,1940,16.0,6,1,0,77,77,16.0,0,2,4,701,697,16.0,4
2024-06-26 11:20:04,77,0,0,9923,6,34,34,0,16.0,34,22,5,1968,1962,16.0,6,1,0,78,78,16.0,0,2,4,709,705,16.0,4
2024-06-26 11:20:05,78,0,0,9922,6,34,34,0,16.0,34,22,5,1990,1984,16.0,6,1,0,79,79,16.0,0,2,4,717,713,16.0,4
2024-06-26 11:20:06,79,0,0,9921,6,34,34,0,16.0,34,23,5,2013,2007,16.0,6,1,0,80,80,16.0,0,2,4,725,721,16.0,4
2024-06-26 11:20:07,80,0,0,9920,6,34,34,0,16.0,34,23,5,2036,2030,16.0,6,1,0,81,81,16.0,0,2,4,733,729,16.0,4
2024-06-26 11:20:08,81,0,0,9919,6,34,34,0,16.0,34,23,5,2059,2053,16.0,6,1,0,82,82,16.0,0,2,4,741,737,16.0,4
2024-06-26 11:20:09,82,0,0,9918,6,34,34,0,16.0,34,23,5,2082,2076,16.0,6,1,0,83,83,16.0,0,2,4,749,745,16.0,4
2024-06-26 11:20:10,83,0,0,9917,6,34,34,0,16.0,34,23,5,2105,2099,16.0,6,1,0,84,84,16.0,0,2,4,757,753,16.0,4
2024-06-26 11:20:11,84,0,0,9916,6,34,34,0,16.0,34,23,5,2128,2122,16.0,6,1,0,85,85,16.0,0,2,4,765,761,16.0,4
2024-06-26 11:20:12,85,0,0,9915,6,34,34,0,16.0,34,24,5,2152,2146,16.0,6,1,0,86,86,16.0,0,2,4,773,769,16.0,4
2024-06-26 11:20:13,86,0,0,9914,6,34,34,0,16.0,34,24,5,2176,2170,16.0,6,1,0,87,87,16.0,0,2,4,781,777,16.0,4
2024-06-26 11:20:14,87,0,0,9913,6,34,34,0,16.0,34,24,5,2200,2194,16.0,6,1,0,88,88,16.0,0,2,4,789,785,16.0,4
2024-06-26 11:20:15,88,0,0,9912,6,34,34,0,16.0,34,24,5,2224,2218,16.0,6,1,0,89,89,16.0,0,2,4,797,793,16.0,4
2024-06-26 11:20:16,89,0,0,9911,6,34,34,0,16.0,34,24,5,2248,2242,16.0,6,1,0,90,90,16.0,0,2,4,805,801,16.0,4
2024-06-26 11:20:17,90,0,0,9910,6,34,34,0,16.0,34,25,5,2273,2267,16.0,6,1,0,91,91,16.0,0,2,4,813,809,16.0,4
2024-06-26 11:20:18,91,0,0,9909,6,34,34,0,16.0,34,25,5,2298,2292,16.0,6,1,0,92,92,16.0,0,2,4,821,817,16.0,4
2024-06-26 11:20:19,92,0,0,9908,6,34,34,0,16.0,34,25,5,2323,2317,16.0,6,1,0,93,93,16.0,0,2,4,829,825,16.0,4
2024-06-26 11:20:20,93,0,0,9907,7,35,35,0,16.0,35,25,5,2348,2342,16.0,6,1,0,94,94,16.0,0,2,4,837,833,16.0,4
2024-06-26 11:20:21,94,0,0,9906,7,35,35,0,16.0,35,25,5,2373,2367,16.0,6,1,0,95,95,16.0,0,2,4,845,841,16.0,4
2024-06-26 11:20:22,95,0,0,9905,7,35,35,0,16.0,35,25,5,2398,2392,16.0,6,1,0,96,96,16.0,0,2,4,853,849,16.0,4
2024-06-26 11:20:23,96,0,0,9904,7,35,35,0,16.0,35,26,5,2424,2418,16.0,6,1,0,97,97,16.0,0,2,4,861,857,16.0,4
2024-06-26 11:20:24,97,0,0,9903,7,35,35,0,16.0,35,26,5,2450,2444,16.0,6,1,0,98,98,16.0,0,2,4,869,865,16.0,4
2024-06-26 11:20:25,98,0,0,9902,7,35,35,0,16.0,35,26,5,2476,2470,16.0,6,1,0,99,99,16.0,0,2,4,877,873,16.0,4
2024-06-26 11:20:26,99,0,0,9901,7,35,35,0,16.0,35,26,5,2502,2496,16.0,6,1,0,100,100,16.0,0,2,4,885,881,16.0,4
2024-06-26 11:20:27,100,0,0,9900,7,35,35,0,16.0,35,26,5,2528,2522,16.0,6,1,0,101,101,16.0,0,2,4,893,889,16.0,4
2024-06-26 11:20:28,101,0,0,9899,7,35,35,0,16.0,35,26,5,2554,2548,16.0,6,1,0,102,102,16.0,0,2,4,901,897,16.0,4
2024-06-26 11:20:29,102,0,0,9898,7,35,35,0,16.0,35,27,5,2581,2575,16.0,6,1,0,103,103,16.0,0,2,4,909,905,16.0,4
2024-06-26 11:20:30,103,0,0,9897,7,35,35,0,16.0,35,27,5,2608,2602,16.0,6,1,0,104,104,16.0,0,2,4,917,913,16.0,4
2024-06-26 11:20:31,104,0,0,9896,7,35,35,0,16.0,35,27,5,2635,2629,16.0,6,1,0,105,105,16.0,0,2,4,925,921,16.0,4
2024-06-26 11:20:32,105,0,0,9895,7,35,35,0,16.0,35,27,5,2662,2656,16.0,6,1,0,106,106,16.0,0,2,4,933,929,16.0,4
2024-06-26 11:20:33,106,0,0,9894,7,35,35,0,16.0,35,27,5,2689,2683,16.0,6,1,0,107,107,16.0,0,2,4,941,937,16.0,4
2024-06-26 11:20:34,107,0,0,9893,7,35,35,0,16.0,35,28,5,2717,2711,16.0,6,1,0,108,108,16.0,0,2,4,949,945,16.0,4
2024-06-26 11:20:35,108,0,0,9892,8,36,36,0,16.0,36,28,5,2745,2739,16.0,6,1,0,109,109,16.0,0,2,4,957,953,16.0,4
2024-06-26 11:20:36,109,0,0,9891,8,36,36,0,16.0,36,28,5,2773,2767,16.0,6,1,0,110,110,16.0,0,2,4,965,961,16.0,4
2024-06-26 11:20:37,110,0,0,9890,8,36,36,0,16.0,36,28,5,2801,2795,16.0,6,1,0,111,111,16.0,0,2,4,973,969,16.0,4
2024-06-26 11:20:38,111,0,0,9889,8,36,36,0,16.0,36,28,5,2829,2823,16.0,6,1,0,112,112,16.0,0,2,4,981,977,16.0,4
2024-06-26 11:20:39,112,0,0,9888,8,36,36,0,16.0,36,28,5,2857,2851,16.0,6,1,0,113,113,16.0,0,2,4,989,985,16.0,4
2024-06-26 11:20:40,113,0,0,9887,8,36,36,0,16.0,36,29,5,2886,2880,16.0,6,1,0,114,114,16.0,0,2,4,997,993,16.0,4
2024-06-26 11:20:41,114,0,0,9886,8,36,36,0,16.0,36,29,5,2915,2909,16.0,6,1,0,115,115,16.0,0,2,4,1005,1001,16.0,4
2024-06-26 11:20:42,115,0,0,9885,8,36,36,0,16.0,36,29,5,2944,2938,16.0,6,1,0,116,116,16.0,0,2,4,1013,1009,16.0,4
2024-06-26 11:20:43,116,0,0,9884,8,36,36,0,16.0,36,29,5,2973,2967,16.0,6,1,0,117,117,16.0,0,2,4,1021,1017,16.0,4
2024-06-26 11:20:44,117,0,0,9883,8,36,36,0,16.0,36,29,5,3002,2996,16.0,6,1,0,118,118,16.0,0,2,4,1029,1025,16.0,4
2024-06-26 11:20:45,118,0,0,9882,8,36,36,0,16.0,36,29,5,3031,3025,16.0,6,1,0,119,119,16.0,0,2,4,1037,1033,16.0,4
2024-06-26 11:20:46,119,0,0,9881,8,36,36,0,16.0,36,30,5,3061,3055,16.0,6,1,0,120,120,16.0,0,2,4,1045,1041,16.0,4
2024-06-26 11:20:47,120,0,0,9880,8,36,36,0,16.0,36,30,5,3091,3085,16.0,6,1,0,121,121,16.0,0,2,4,1053,1049,16.0,4
2024-06-26 11:20:48,121,0,0,9879,8,36,36,0,16.0,36,30,5,3121,3115,16.0,6,1,0,122,122,16.0,0,2,4,1061,1057,16.0,4
2024-06-26 11:20:49,122,0,0,9878,8,36,36,0,16.0,36,30,5,3151,3145,16.0,6,1,0,123,123,16.0,0,2,4,1069,1065,16.0,4
2024-06-26 11:20:50,123,0,0,9877,8,36,36,0,16.0,36,30,5,3181,3175,16.0,6,1,0,124,124,16.0,0,2,4,1077,1073,16.0,4
2024-06-26 11:20:51,124,0,0,9876,9,37,37,0,16.0,37,31,5,3212,3206,16.0,6,1,0,125,125,16.0,0,2,4,1085,1081,16.0,4
2024-06-26 11:20:52,125,0,0,9875,9,37,37,0,16.0,37,31,5,3243,3237,16.0,6,1,0,126,126,16.0,0,2,4,1093,1089,16.0,4
2024-06-26 11:20:53,126,0,0,9874,9,37,37,0,16.0,37,31,5,3274,3268,16.0,6,1,0,127,127,16.0,0,2,4,1101,1097,16.0,4
2024-06-26 11:20:54,127,0,0,9873,9,37,37,0,16.0,37,31,5,3305,3299,16.0,6,1,0,128,128,16.0,0,2,4,1109,1105,16.0,4
2024-06-26 11:20:55,128,0,0,9872,9,37,37,0,16.0,37,31,5,3336,3330,16.0,6,1,0,129,129,16.0,0,2,4,1117,1113,16.0,4
2024-06-26 11:20:56,129,0,0,9871,9,37,37,0,16.0,37,31,5,3367,3361,16.0,6,1,0,130,130,16.0,0,2,4,1125,1121,16.0,4
2024-06-26 11:20:57,130,0,0,9870,9,37,37,0,16.0,37,32,5,3399,3393,16.0,6,1,0,131,131,16.0,0,2,4,1133,1129,16.0,4
2024-06-26 11:20:58,131,0,0,9869,9,37,37,0,16.0,37,32,5,3431,3425,16.0,6,1,0,132,132,16.0,0,2,4,1141,1137,16.0,4
2024-06-26 11:20:59,132,0,0,9868,9,37,37,0,16.0,37,32,5,3463,3457,16.0,6,1,0,133,133,16.0,0,2,4,1149,1145,16.0,4
2024-06-26 11:21:00,133,0,0,9867,9,37,37,0,16.0,37,32,5,3495,3489,16.0,6,1,0,134,134,16.0,0,2,4,1157,1153,16.0,4
2024-06-26 11:21:01,134,0,0,9866,9,37,37,0,16.0,37,32,5,3527,3521,16.0,6,1,0,135,135,16.0,0,2,4,1165,1161,16.0,4
2024-06-26 11:21:02,135,0,0,9865,9,37,37,0,16.0,37,32,5,3559,3553,16.0,6,1,0,136,136,16.0,0,2,4,1173,1169,16.0,4
2024-06-26 11:21:03,136,0,0,9864,9,37,37,0,16.0,37,33,5,3592,3586,16.0,6,1,0,137,137,16.0,0,2,4,1181,1177,16.0,4
2024-06-26 11:21:04,137,0,0,9863,9,37,37,0,16.0,37,33,5,3625,3619,16.0,6,1,0,138,138,16.0,0,2,4,1189,1185,16.0,4
2024-06-26 11:21:05,138,0,0,9862,9,37,37,0,16.0,37,33,5,3658,3652,16.0,6,1,0,139,139,16.0,0,2,4,1197,1193,16.0,4
2024-06-26 11:21:06,139,0,0,9861,9,37,37,0,16.0,37,33,5,3691,3685,16.0,6,1,0,140,140,16.0,0,2,4,1205,1201,16.0,4
2024-06-26 11:21:07,140,0,0,9860,10,38,38,0,16.0,38,33,5,3724,3718,16.0,6,1,0,141,141,16.0,0,2,4,1213,1209,16.0,4
2024-06-26 11:21:08,141,0,0,9859,10,38,38,0,16.0,38,34,5,3758,3752,16.0,6,1,0,142,142,16.0,0,2,4,1221,1217,16.0,4
2024-06-26 11:21:09,142,0,0,9858,10,38,38,0,16.0,38,34,5,3792,3786,16.0,6,1,0,143,143,16.0,0,2,4,1229,1225,16.0,4
2024-06-26 11:21:10,143,0,0,9857,10,38,38,0,16.0,38,34,5,3826,3820,16.0,6,1,0,144,144,16.0,0,2,4,1237,1233,16.0,4
2024-06-26 11:21:11,144,0,0,9856,10,38,38,0,16.0,38,34,5,3860,3854,16.0,6,1,0,145,145,16.0,0,2,4,1245,1241,16.0,4
2024-06-26 11:21:12,145,0,0,9855,10,38,38,0,16.0,38,34,5,3894,3888,16.0,6,1,0,146,146,16.0,0,2,4,1253,1249,16.0,4
2024-06-26 11:21:13,146,0,0,9854,10,38,38,0,16.0,38,34,5,3928,3922,16.0,6,1,0,147,147,16.0,0,2,4,1261,1257,16.0,4
2024-06-26 11:21:14,147,0,0,9853,10,38,38,0,16.0,38,35,5,3963,3957,16.0,6,1,0,148,148,16.0,0,2,4,1269,1265,16.0,4
2024-06-26 11:21:15,148,0,0,9852,10,38,38,0,16.0,38,35,5,3998,3992,16.0,6,1,0,149,149,16.0,0,2,4,1277,1273,16.0,4
2024-06-26 11:21:16,149,0,0,9851,10,38,38,0,16.0,38,35,5,4033,4027,16.0,6,1,0,150,150,16.0,0,2,4,1285,1281,16.0,4
2024-06-26 11:21:17,150,0,0,9850,10,38,38,0,16.0,38,35,5,4068,4062,16.0,6,1,0,151,151,16.0,0,2,4,1293,1289,16.0,4
2024-06-26 11:21:18,151,0,0,9849,10,38,38,0,16.0,38,35,5,4103,4097,16.0,6,1,0,152,152,16.0,0,2,4,1301,1297,16.0,4
2024-06-26 11:21:19,152,0,0,9848,10,38,38,0,16.0,38,35,5,4138,4132,16.0,6,1,0,153,153,16.0,0,2,4,1309,1305,16.0,4
2024-06-26 11:21:20,153,0,0,9847,10,38,38,0,16.0,38,36,5,4174,4168,16.0,6,1,0,154,154,16.0,0,2,4,1317,1313,16.0,4
2024-06-26 11:21:21,154,0,0,9846,10,38,38,0,16.0,38,36,5,4210,4204,16.0,6,1,0,155,155,16.0,0,2,4,1325,1321,16.0,4
2024-06-26 11:21:22,155,0,0,9845,10,38,38,0,16.0,38,36,5,4246,4240,16.0,6,1,0,156,156,16.0,0,2,4,1333,1329,16.0,4
2024-06-26 11:21:23,156,0,0,9844,11,39,39,0,16.0,39,36,5,4282,4276,16.0,6,1,0,157,157,16.0,0,2,4,1341,1337,16.0,4
2024-06-26 11:21:24,157,0,0,9843,11,39,39,0,16.0,39,36,5,4318,4312,16.0,6,1,0,158,158,16.0,0,2,4,1349,1345,16.0,4
2024-06-26 11:21:25,158,0,0,9842,11,39,39,0,16.0,39,37,5,4355,4349,16.0,6,1,0,159,159,16.0,0,2,4,1357,1353,16.0,4
2024-06-26 11:21:26,159,0,0,9841,11,39,39,0,16.0,39,37,5,4392,4386,16.0,6,1,0,160,160,16.0,0,2,4,1365,1361,16.0,4
2024-06-26 11:21:27,160,0,0,9840,11,39,39,0,16.0,39,37,5,4429,4423,16.0,6,1,0,161,161,16.0,0,2,4,1373,1369,16.0,4
2024-06-26 11:21:28,161,0,0,9839,11,39,39,0,16.0,39,37,5,4466,4460,16.0,6,1,0,162,162,16.0,0,2,4,1381,1377,16.0,4
