timestamp,subscriber_count_Connected_x,subscriber_count_Connected_y,subscriber_count_Connected_x,subscriber_count_Connected_y,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_ausf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_ausf,total_allocated_memory_globalP_ausf,total_allocated_memory_packetP_ausf,total_allocated_memory_sessionP_ausf,total_allocated_memory_transactionP_ausf,chunk_create_count_minus_destroy_count_cm_globalP_ausf,chunk_create_count_minus_destroy_count_cm_packetP_ausf,chunk_create_count_minus_destroy_count_cm_sessionP_ausf,chunk_create_count_minus_destroy_count_cm_transactionP_ausf
2024-07-10 14:15:33,71,0,0,9929,4,14,1,1,32.0,32.0,32.0,32.0,23,3,1,4
2024-07-10 14:15:34,72,0,0,9928,4,14,1,1,32.0,32.0,32.0,32.0,23,3,1,4
2024-07-10 14:15:35,73,0,0,9927,4,15,1,1,32.0,32.0,32.0,32.0,23,3,1,4
2024-07-10 14:15:36,74,0,0,9926,4,15,1,1,32.0,32.0,32.0,32.0,23,3,1,4
2024-07-10 14:15:37,75,0,0,9925,4,15,1,1,32.0,32.0,32.0,32.0,23,3,1,4
2024-07-10 14:15:38,76,0,0,9924,4,15,1,1,32.0,32.0,32.0,32.0,23,3,1,4
2024-07-10 14:15:39,77,0,0,9923,4,15,1,1,32.0,32.0,32.0,32.0,23,3,1,4
2024-07-10 14:15:40,78,0,0,9922,4,15,1,1,32.0,32.0,32.0,32.0,23,3,1,4
2024-07-10 14:15:41,79,0,0,9921,4,15,1,1,32.0,32.0,32.0,32.0,23,3,1,4
2024-07-10 14:15:42,80,0,0,9920,4,16,1,1,32.0,32.0,32.0,32.0,23,3,1,4
2024-07-10 14:15:43,81,0,0,9919,4,16,1,1,32.0,32.0,32.0,32.0,23,3,1,4
2024-07-10 14:15:44,82,0,0,9918,4,16,1,1,32.0,32.0,32.0,32.0,23,3,1,4
2024-07-10 14:15:45,83,0,0,9917,5,16,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:15:46,84,0,0,9916,5,16,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:15:47,85,0,0,9915,5,16,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:15:48,86,0,0,9914,5,16,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:15:49,87,0,0,9913,5,16,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:15:50,88,0,0,9912,5,17,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:15:51,89,0,0,9911,5,17,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:15:52,90,0,0,9910,5,17,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:15:53,91,0,0,9909,5,17,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:15:54,92,0,0,9908,5,17,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:15:55,93,0,0,9907,5,17,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:15:56,94,0,0,9906,5,17,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:15:57,95,0,0,9905,5,18,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:15:58,96,0,0,9904,5,18,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:15:59,97,0,0,9903,5,18,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:16:00,98,0,0,9902,5,18,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:16:01,99,0,0,9901,5,18,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:16:02,100,0,0,9900,5,18,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:16:03,101,0,0,9899,5,18,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:16:04,102,0,0,9898,5,18,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:16:05,103,0,0,9897,5,19,1,1,32.0,32.0,32.0,32.0,24,3,1,4
2024-07-10 14:16:06,104,0,0,9896,6,19,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:07,105,0,0,9895,6,19,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:08,106,0,0,9894,6,19,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:09,107,0,0,9893,6,19,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:10,108,0,0,9892,6,19,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:11,109,0,0,9891,6,19,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:12,110,0,0,9890,6,20,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:13,111,0,0,9889,6,20,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:14,112,0,0,9888,6,20,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:15,113,0,0,9887,6,20,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:16,114,0,0,9886,6,20,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:17,115,0,0,9885,6,20,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:18,116,0,0,9884,6,20,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:19,117,0,0,9883,6,20,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:20,118,0,0,9882,6,21,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:21,119,0,0,9881,6,21,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:22,120,0,0,9880,6,21,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:23,121,0,0,9879,6,21,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:24,122,0,0,9878,6,21,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:25,123,0,0,9877,6,21,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:26,124,0,0,9876,6,21,1,1,32.0,32.0,32.0,32.0,25,3,1,4
2024-07-10 14:16:27,125,0,0,9875,7,22,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:28,126,0,0,9874,7,22,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:29,127,0,0,9873,7,22,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:30,128,0,0,9872,7,22,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:31,129,0,0,9871,7,22,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:32,130,0,0,9870,7,22,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:33,131,0,0,9869,7,22,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:34,132,0,0,9868,7,22,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:35,133,0,0,9867,7,23,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:36,134,0,0,9866,7,23,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:37,135,0,0,9865,7,23,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:38,136,0,0,9864,7,23,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:39,137,0,0,9863,7,23,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:40,138,0,0,9862,7,23,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:41,139,0,0,9861,7,23,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:42,140,0,0,9860,7,24,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:43,141,0,0,9859,7,24,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:44,142,0,0,9858,7,24,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:45,143,0,0,9857,7,24,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:46,144,0,0,9856,7,24,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:47,145,0,0,9855,7,24,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:48,146,0,0,9854,7,24,1,1,32.0,32.0,32.0,32.0,26,3,1,4
2024-07-10 14:16:49,147,0,0,9853,8,24,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:16:50,148,0,0,9852,8,25,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:16:51,149,0,0,9851,8,25,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:16:52,150,0,0,9850,8,25,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:16:53,151,0,0,9849,8,25,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:16:54,152,0,0,9848,8,25,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:16:55,153,0,0,9847,8,25,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:16:56,154,0,0,9846,8,25,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:16:57,155,0,0,9845,8,26,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:16:58,156,0,0,9844,8,26,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:16:59,157,0,0,9843,8,26,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:17:00,158,0,0,9842,8,26,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:17:01,159,0,0,9841,8,26,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:17:02,160,0,0,9840,8,26,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:17:03,161,0,0,9839,8,26,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:17:04,162,0,0,9838,8,26,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:17:05,163,0,0,9837,8,27,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:17:06,164,0,0,9836,8,27,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:17:07,165,0,0,9835,8,27,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:17:08,166,0,0,9834,8,27,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:17:09,167,0,0,9833,8,27,1,1,32.0,32.0,32.0,32.0,27,3,1,4
2024-07-10 14:17:10,168,0,0,9832,9,27,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:11,169,0,0,9831,9,27,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:12,170,0,0,9830,9,28,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:13,171,0,0,9829,9,28,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:14,172,0,0,9828,9,28,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:15,173,0,0,9827,9,28,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:16,174,0,0,9826,9,28,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:17,175,0,0,9825,9,28,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:18,176,0,0,9824,9,28,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:19,177,0,0,9823,9,29,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:20,178,0,0,9822,9,29,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:21,179,0,0,9821,9,29,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:22,180,0,0,9820,9,29,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:23,181,0,0,9819,9,29,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:24,182,0,0,9818,9,29,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:25,183,0,0,9817,9,29,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:26,184,0,0,9816,9,29,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:27,185,0,0,9815,9,30,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:28,186,0,0,9814,9,30,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:29,187,0,0,9813,9,30,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:30,188,0,0,9812,9,30,1,1,32.0,32.0,32.0,32.0,28,3,1,4
2024-07-10 14:17:31,189,0,0,9811,10,30,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:32,190,0,0,9810,10,30,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:33,191,0,0,9809,10,30,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:34,192,0,0,9808,10,31,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:35,193,0,0,9807,10,31,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:36,194,0,0,9806,10,31,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:37,195,0,0,9805,10,31,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:38,196,0,0,9804,10,31,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:39,197,0,0,9803,10,31,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:40,198,0,0,9802,10,31,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:41,199,0,0,9801,10,31,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:42,200,0,0,9800,10,32,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:43,201,0,0,9799,10,32,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:44,202,0,0,9798,10,32,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:45,203,0,0,9797,10,32,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:46,204,0,0,9796,10,32,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:47,205,0,0,9795,10,32,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:48,206,0,0,9794,10,32,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:49,207,0,0,9793,10,33,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:50,208,0,0,9792,10,33,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:51,209,0,0,9791,10,33,1,1,32.0,32.0,32.0,32.0,29,3,1,4
2024-07-10 14:17:52,210,0,0,9790,11,33,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:17:53,211,0,0,9789,11,33,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:17:54,212,0,0,9788,11,33,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:17:55,213,0,0,9787,11,33,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:17:56,214,0,0,9786,11,33,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:17:57,215,0,0,9785,11,34,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:17:58,216,0,0,9784,11,34,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:17:59,217,0,0,9783,11,34,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:18:00,218,0,0,9782,11,34,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:18:01,219,0,0,9781,11,34,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:18:02,220,0,0,9780,11,34,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:18:03,221,0,0,9779,11,34,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:18:04,222,0,0,9778,11,35,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:18:05,223,0,0,9777,11,35,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:18:06,224,0,0,9776,11,35,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:18:07,225,0,0,9775,11,35,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:18:08,226,0,0,9774,11,35,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:18:09,227,0,0,9773,11,35,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:18:10,228,0,0,9772,11,35,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:18:11,229,0,0,9771,11,35,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:18:12,230,0,0,9770,11,36,1,1,32.0,32.0,32.0,32.0,30,3,1,4
2024-07-10 14:18:13,231,0,0,9769,12,36,1,1,32.0,32.0,32.0,32.0,31,3,1,4
2024-07-10 14:18:14,232,0,0,9768,12,36,1,1,32.0,32.0,32.0,32.0,31,3,1,4
2024-07-10 14:18:15,233,0,0,9767,12,36,1,1,32.0,32.0,32.0,32.0,31,3,1,4
2024-07-10 14:18:16,234,0,0,9766,12,36,1,1,32.0,32.0,32.0,32.0,31,3,1,4
2024-07-10 14:18:17,235,0,0,9765,12,36,1,1,32.0,32.0,32.0,32.0,31,3,1,4
2024-07-10 14:18:18,236,0,0,9764,12,36,1,1,32.0,32.0,32.0,32.0,31,3,1,4
2024-07-10 14:18:19,237,0,0,9763,12,37,1,1,32.0,32.0,32.0,32.0,31,3,1,4
2024-07-10 14:18:20,238,0,0,9762,12,37,1,1,32.0,32.0,32.0,32.0,31,3,1,4
2024-07-10 14:18:21,239,0,0,9761,12,37,1,1,32.0,32.0,32.0,32.0,31,3,1,4
2024-07-10 14:18:22,240,0,0,9760,12,37,1,1,32.0,32.0,32.0,32.0,31,3,1,4
2024-07-10 14:18:23,241,0,0,9759,12,37,1,1,32.0,32.0,32.0,32.0,31,3,1,4
2024-07-10 14:18:24,242,0,0,9758,12,37,1,1,32.0,32.0,32.0,32.0,31,3,1,4
2024-07-10 14:18:25,243,0,0,9757,12,37,1,1,32.0,32.0,32.0,32.0,31,3,1,4
